JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460079.746499,11.863,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.063,Z,16.759,16.416,,PNV J17224490-4137160,VVS,STD,,,,
2460079.746684,9.538,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.063,Z,17.475,16.728,,PNV J17224490-4137160,VVS,STD,,,,
2460079.746910,11.309,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.062,Z,16.365,15.799,,PNV J17224490-4137160,VVS,STD,,,,
2460079.747135,11.858,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.062,Z,16.767,16.414,,PNV J17224490-4137160,VVS,STD,,,,
2460079.747309,9.568,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.062,Z,17.452,16.723,,PNV J17224490-4137160,VVS,STD,,,,
2460079.747523,11.302,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.062,Z,16.360,15.807,,PNV J17224490-4137160,VVS,STD,,,,
2460079.747737,11.831,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.062,Z,16.767,16.410,,PNV J17224490-4137160,VVS,STD,,,,
2460079.747922,9.566,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.062,Z,17.445,16.722,,PNV J17224490-4137160,VVS,STD,,,,
2460079.748160,11.296,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.062,Z,16.368,15.814,,PNV J17224490-4137160,VVS,STD,,,,
2460079.748374,11.861,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.062,Z,16.756,16.408,,PNV J17224490-4137160,VVS,STD,,,,
2460079.748547,9.576,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.061,Z,17.457,16.719,,PNV J17224490-4137160,VVS,STD,,,,
2460079.748785,11.304,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.061,Z,16.376,15.803,,PNV J17224490-4137160,VVS,STD,,,,
2460079.748999,11.828,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.061,Z,16.759,16.404,,PNV J17224490-4137160,VVS,STD,,,,
2460079.749172,9.548,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.061,Z,17.446,16.717,,PNV J17224490-4137160,VVS,STD,,,,
2460079.749410,11.290,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.061,Z,16.372,15.786,,PNV J17224490-4137160,VVS,STD,,,,
2460079.749624,11.841,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.061,Z,16.763,16.418,,PNV J17224490-4137160,VVS,STD,,,,
2460079.749797,9.564,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.061,Z,17.458,16.729,,PNV J17224490-4137160,VVS,STD,,,,
2460079.750035,11.288,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.061,Z,16.371,15.792,,PNV J17224490-4137160,VVS,STD,,,,
2460079.750249,11.834,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.060,Z,16.761,16.410,,PNV J17224490-4137160,VVS,STD,,,,
2460079.750434,9.562,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.060,Z,17.454,16.724,,PNV J17224490-4137160,VVS,STD,,,,
2460079.750648,11.295,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.060,Z,16.371,15.779,,PNV J17224490-4137160,VVS,STD,,,,
2460079.750874,11.850,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.060,Z,16.749,16.404,,PNV J17224490-4137160,VVS,STD,,,,
2460079.751047,9.548,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.060,Z,17.451,16.720,,PNV J17224490-4137160,VVS,STD,,,,
2460079.751285,11.296,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.060,Z,16.361,15.800,,PNV J17224490-4137160,VVS,STD,,,,
2460079.751499,11.837,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.060,Z,16.752,16.402,,PNV J17224490-4137160,VVS,STD,,,,
2460079.751672,9.575,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.060,Z,17.438,16.714,,PNV J17224490-4137160,VVS,STD,,,,
2460079.751910,11.285,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.060,Z,16.363,15.778,,PNV J17224490-4137160,VVS,STD,,,,
2460079.752124,11.830,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.059,Z,16.755,16.401,,PNV J17224490-4137160,VVS,STD,,,,
2460079.752297,9.566,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.059,Z,17.440,16.719,,PNV J17224490-4137160,VVS,STD,,,,
2460079.752535,11.292,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.059,Z,16.366,15.808,,PNV J17224490-4137160,VVS,STD,,,,
2460079.752749,11.833,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.059,Z,16.758,16.413,,PNV J17224490-4137160,VVS,STD,,,,
2460079.752934,9.549,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.059,Z,17.456,16.723,,PNV J17224490-4137160,VVS,STD,,,,
2460079.753148,11.283,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.059,Z,16.367,15.780,,PNV J17224490-4137160,VVS,STD,,,,
2460079.753374,11.835,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.059,Z,16.760,16.413,,PNV J17224490-4137160,VVS,STD,,,,
2460079.753547,9.559,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.059,Z,17.474,16.733,,PNV J17224490-4137160,VVS,STD,,,,
2460079.753785,11.291,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.059,Z,16.361,15.791,,PNV J17224490-4137160,VVS,STD,,,,
2460079.753999,11.826,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.059,Z,16.759,16.404,,PNV J17224490-4137160,VVS,STD,,,,
2460079.754172,9.554,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.059,Z,17.447,16.719,,PNV J17224490-4137160,VVS,STD,,,,
2460079.754410,11.279,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,16.360,15.799,,PNV J17224490-4137160,VVS,STD,,,,
2460079.754624,11.839,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,16.752,16.399,,PNV J17224490-4137160,VVS,STD,,,,
2460079.754797,9.546,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.458,16.714,,PNV J17224490-4137160,VVS,STD,,,,
2460079.755035,11.291,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,16.360,15.805,,PNV J17224490-4137160,VVS,STD,,,,
2460079.755249,11.820,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,16.751,16.400,,PNV J17224490-4137160,VVS,STD,,,,
2460079.755434,9.561,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.434,16.700,,PNV J17224490-4137160,VVS,STD,,,,
2460079.755648,11.273,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,16.367,15.816,,PNV J17224490-4137160,VVS,STD,,,,
2460079.755874,11.833,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,16.755,16.404,,PNV J17224490-4137160,VVS,STD,,,,
2460079.756047,9.550,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.439,16.710,,PNV J17224490-4137160,VVS,STD,,,,
2460079.756285,11.274,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.058,Z,16.355,15.854,,PNV J17224490-4137160,VVS,STD,,,,
2460079.756499,11.816,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.058,Z,16.749,16.398,,PNV J17224490-4137160,VVS,STD,,,,
2460079.756672,9.544,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.058,Z,17.458,16.708,,PNV J17224490-4137160,VVS,STD,,,,
2460079.756910,11.276,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,16.369,15.773,,PNV J17224490-4137160,VVS,STD,,,,
2460079.757124,11.805,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,16.756,16.397,,PNV J17224490-4137160,VVS,STD,,,,
2460079.757297,9.553,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,17.449,16.712,,PNV J17224490-4137160,VVS,STD,,,,
2460079.757523,11.281,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,16.365,15.784,,PNV J17224490-4137160,VVS,STD,,,,
2460079.757749,11.831,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,16.754,16.405,,PNV J17224490-4137160,VVS,STD,,,,
2460079.757922,9.549,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,17.455,16.710,,PNV J17224490-4137160,VVS,STD,,,,
2460079.758160,11.270,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,16.369,15.791,,PNV J17224490-4137160,VVS,STD,,,,
2460079.758374,11.810,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,16.753,16.400,,PNV J17224490-4137160,VVS,STD,,,,
2460079.758547,9.546,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,17.447,16.709,,PNV J17224490-4137160,VVS,STD,,,,
2460079.758785,11.273,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,16.365,15.784,,PNV J17224490-4137160,VVS,STD,,,,
2460079.758999,11.814,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,16.754,16.402,,PNV J17224490-4137160,VVS,STD,,,,
2460079.759184,9.561,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,17.454,16.713,,PNV J17224490-4137160,VVS,STD,,,,
2460079.759398,11.277,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,16.360,15.782,,PNV J17224490-4137160,VVS,STD,,,,
2460079.759624,11.815,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.057,Z,16.762,16.402,,PNV J17224490-4137160,VVS,STD,,,,
2460079.759797,9.555,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.057,Z,17.442,16.719,,PNV J17224490-4137160,VVS,STD,,,,
2460079.760035,11.273,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.057,Z,16.369,15.834,,PNV J17224490-4137160,VVS,STD,,,,
2460079.760249,11.823,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,16.756,16.397,,PNV J17224490-4137160,VVS,STD,,,,
2460079.760422,9.550,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.445,16.699,,PNV J17224490-4137160,VVS,STD,,,,
2460079.760660,11.276,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,16.368,15.788,,PNV J17224490-4137160,VVS,STD,,,,
2460079.760874,11.814,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,16.758,16.406,,PNV J17224490-4137160,VVS,STD,,,,
2460079.761047,9.549,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.450,16.713,,PNV J17224490-4137160,VVS,STD,,,,
2460079.761285,11.277,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,16.360,15.804,,PNV J17224490-4137160,VVS,STD,,,,
2460079.761510,11.813,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,16.757,16.402,,PNV J17224490-4137160,VVS,STD,,,,
2460079.761684,9.562,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.451,16.725,,PNV J17224490-4137160,VVS,STD,,,,
2460079.761910,11.272,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,16.375,15.787,,PNV J17224490-4137160,VVS,STD,,,,
2460079.762124,11.807,0.008,,B,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.764  K =  9.373,0,1.056,Z,16.760,16.409,,PNV J17224490-4137160,VVS,STD,,,,
2460079.762297,9.544,0.006,,R,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.169  K =  8.411,0,1.056,Z,17.462,16.725,,PNV J17224490-4137160,VVS,STD,,,,
2460079.762535,11.278,0.006,,V,HMB,,APASS DR10 045-12340,APASS DR10 045-12337,X28661LS,STANDARD MAG: C =  9.360  K =  8.733,0,1.056,Z,16.378,15.801,,PNV J17224490-4137160,VVS,STD,,,,
